"Year","Month","sex","race","obitos","age_x"
2016,4,"Male","Asian",28,60
2016,5,"Male","Asian",38,60
2016,6,"Male","Asian",26,60
2016,7,"Male","Asian",18,60
2016,8,"Male","Asian",20,60
2016,9,"Male","Asian",17,60
2016,10,"Male","Asian",18,60
2016,11,"Male","Asian",17,60
2016,12,"Male","Asian",27,60
2017,1,"Male","Asian",21,60
2017,2,"Male","Asian",24,60
2017,3,"Male","Asian",20,60
2017,4,"Male","Asian",15,60
2017,5,"Male","Asian",25,60
2017,6,"Male","Asian",27,60
2017,7,"Male","Asian",31,60
2017,8,"Male","Asian",38,60
2017,9,"Male","Asian",19,60
2017,10,"Male","Asian",20,60
2017,11,"Male","Asian",28,60
2017,12,"Male","Asian",20,60
2018,1,"Male","Asian",18,60
2018,2,"Male","Asian",21,60
2018,3,"Male","Asian",23,60
2018,4,"Male","Asian",21,60
2018,5,"Male","Asian",22,60
2018,6,"Male","Asian",24,60
2018,7,"Male","Asian",21,60
2018,8,"Male","Asian",27,60
2018,9,"Male","Asian",23,60
2018,10,"Male","Asian",26,60
2018,11,"Male","Asian",16,60
2018,12,"Male","Asian",28,60
2019,1,"Male","Asian",21,60
2019,2,"Male","Asian",21,60
2019,3,"Male","Asian",20,60
2019,4,"Male","Asian",19,60
2019,5,"Male","Asian",22,60
2019,6,"Male","Asian",17,60
2019,7,"Male","Asian",27,60
2019,8,"Male","Asian",28,60
2019,9,"Male","Asian",17,60
2019,10,"Male","Asian",20,60
2019,11,"Male","Asian",20,60
2019,12,"Male","Asian",30,60
2020,1,"Male","Asian",24,60
2020,2,"Male","Asian",25,60
2020,3,"Male","Asian",22,60
2020,4,"Male","Asian",23,60
2020,5,"Male","Asian",48,60
2020,6,"Male","Asian",34,60
2020,7,"Male","Asian",32,60
2020,8,"Male","Asian",42,60
2020,9,"Male","Asian",35,60
2020,10,"Male","Asian",37,60
2020,11,"Male","Asian",27,60
2020,12,"Male","Asian",46,60
2010,8,"Male","Asian",24,65
2010,9,"Male","Asian",33,65
2010,10,"Male","Asian",24,65
2010,11,"Male","Asian",32,65
2010,12,"Male","Asian",27,65
2011,1,"Male","Asian",19,65
2011,2,"Male","Asian",27,65
2011,3,"Male","Asian",31,65
2011,4,"Male","Asian",19,65
2011,5,"Male","Asian",40,65
2011,6,"Male","Asian",29,65
2011,7,"Male","Asian",33,65
2011,8,"Male","Asian",37,65
2011,9,"Male","Asian",22,65
2011,10,"Male","Asian",28,65
2011,11,"Male","Asian",41,65
2011,12,"Male","Asian",29,65
2012,1,"Male","Asian",25,65
2012,2,"Male","Asian",33,65
2012,3,"Male","Asian",29,65
2012,4,"Male","Asian",25,65
2012,5,"Male","Asian",36,65
2012,6,"Male","Asian",26,65
2012,7,"Male","Asian",39,65
2012,8,"Male","Asian",26,65
2012,9,"Male","Asian",25,65
2012,10,"Male","Asian",19,65
2012,11,"Male","Asian",19,65
2012,12,"Male","Asian",29,65
2013,1,"Male","Asian",39,65
2013,2,"Male","Asian",35,65
2013,3,"Male","Asian",23,65
2013,4,"Male","Asian",24,65
2013,5,"Male","Asian",40,65
2013,6,"Male","Asian",26,65
2013,7,"Male","Asian",33,65
2013,8,"Male","Asian",37,65
2013,9,"Male","Asian",24,65
2013,10,"Male","Asian",33,65
2013,11,"Male","Asian",25,65
2013,12,"Male","Asian",26,65
2014,1,"Male","Asian",21,65
2014,2,"Male","Asian",27,65
2014,3,"Male","Asian",29,65
2014,4,"Male","Asian",20,65
2014,5,"Male","Asian",39,65
2014,6,"Male","Asian",36,65
2014,7,"Male","Asian",33,65
2014,8,"Male","Asian",36,65
2014,9,"Male","Asian",31,65
2014,10,"Male","Asian",33,65
2014,11,"Male","Asian",26,65
2014,12,"Male","Asian",21,65
2015,1,"Male","Asian",28,65
2015,2,"Male","Asian",31,65
2015,3,"Male","Asian",30,65
2015,4,"Male","Asian",26,65
2015,5,"Male","Asian",30,65
2015,6,"Male","Asian",34,65
2015,7,"Male","Asian",38,65
2015,8,"Male","Asian",28,65
2015,9,"Male","Asian",43,65
2015,10,"Male","Asian",27,65
2015,11,"Male","Asian",25,65
2015,12,"Male","Asian",29,65
2016,1,"Male","Asian",36,65
2016,2,"Male","Asian",22,65
2016,3,"Male","Asian",29,65
2016,4,"Male","Asian",20,65
2016,5,"Male","Asian",22,65
2016,6,"Male","Asian",46,65
2016,7,"Male","Asian",31,65
2016,8,"Male","Asian",38,65
2016,9,"Male","Asian",27,65
2016,10,"Male","Asian",43,65
2016,11,"Male","Asian",27,65
2016,12,"Male","Asian",33,65
2017,1,"Male","Asian",33,65
2017,2,"Male","Asian",38,65
2017,3,"Male","Asian",21,65
2017,4,"Male","Asian",26,65
2017,5,"Male","Asian",41,65
2017,6,"Male","Asian",37,65
2017,7,"Male","Asian",36,65
2017,8,"Male","Asian",29,65
2017,9,"Male","Asian",26,65
2017,10,"Male","Asian",30,65
2017,11,"Male","Asian",30,65
2017,12,"Male","Asian",35,65
2018,1,"Male","Asian",30,65
2018,2,"Male","Asian",37,65
2018,3,"Male","Asian",33,65
2018,4,"Male","Asian",34,65
2018,5,"Male","Asian",33,65
2018,6,"Male","Asian",34,65
2018,7,"Male","Asian",30,65
2018,8,"Male","Asian",41,65
2018,9,"Male","Asian",35,65
2018,10,"Male","Asian",33,65
2018,11,"Male","Asian",30,65
2018,12,"Male","Asian",34,65
2019,1,"Male","Asian",33,65
2019,2,"Male","Asian",21,65
2019,3,"Male","Asian",32,65
2019,4,"Male","Asian",42,65
2019,5,"Male","Asian",23,65
2019,6,"Male","Asian",28,65
2019,7,"Male","Asian",36,65
2019,8,"Male","Asian",29,65
2019,9,"Male","Asian",27,65
2019,10,"Male","Asian",26,65
2019,11,"Male","Asian",28,65
2019,12,"Male","Asian",31,65
2020,1,"Male","Asian",34,65
2020,2,"Male","Asian",29,65
2020,3,"Male","Asian",49,65
2020,4,"Male","Asian",56,65
2020,5,"Male","Asian",54,65
2020,6,"Male","Asian",54,65
2020,7,"Male","Asian",51,65
2020,8,"Male","Asian",47,65
2020,9,"Male","Asian",33,65
2020,10,"Male","Asian",45,65
2020,11,"Male","Asian",43,65
2020,12,"Male","Asian",59,65
2010,8,"Male","Asian",55,70
2010,9,"Male","Asian",47,70
2010,10,"Male","Asian",28,70
2010,11,"Male","Asian",45,70
2010,12,"Male","Asian",35,70
2011,1,"Male","Asian",35,70
2011,2,"Male","Asian",29,70
2011,3,"Male","Asian",38,70
2011,4,"Male","Asian",53,70
2011,5,"Male","Asian",38,70
2011,6,"Male","Asian",50,70
2011,7,"Male","Asian",41,70
2011,8,"Male","Asian",43,70
2011,9,"Male","Asian",28,70
2011,10,"Male","Asian",51,70
2011,11,"Male","Asian",39,70
2011,12,"Male","Asian",36,70
2012,1,"Male","Asian",25,70
2012,2,"Male","Asian",30,70
2012,3,"Male","Asian",31,70
2012,4,"Male","Asian",37,70
2012,5,"Male","Asian",39,70
2012,6,"Male","Asian",29,70
2012,7,"Male","Asian",46,70
2012,8,"Male","Asian",40,70
2012,9,"Male","Asian",31,70
2012,10,"Male","Asian",35,70
2012,11,"Male","Asian",35,70
2012,12,"Male","Asian",40,70
2013,1,"Male","Asian",45,70
2013,2,"Male","Asian",31,70
2013,3,"Male","Asian",39,70
2013,4,"Male","Asian",30,70
2013,5,"Male","Asian",36,70
2013,6,"Male","Asian",36,70
2013,7,"Male","Asian",49,70
2013,8,"Male","Asian",41,70
2013,9,"Male","Asian",35,70
2013,10,"Male","Asian",49,70
2013,11,"Male","Asian",37,70
2013,12,"Male","Asian",40,70
2014,1,"Male","Asian",37,70
2014,2,"Male","Asian",34,70
2014,3,"Male","Asian",24,70
2014,4,"Male","Asian",31,70
2014,5,"Male","Asian",33,70
2014,6,"Male","Asian",37,70
2014,7,"Male","Asian",37,70
2014,8,"Male","Asian",45,70
2014,9,"Male","Asian",46,70
2014,10,"Male","Asian",40,70
2014,11,"Male","Asian",39,70
2014,12,"Male","Asian",33,70
2015,1,"Male","Asian",35,70
2015,2,"Male","Asian",40,70
2015,3,"Male","Asian",37,70
2015,4,"Male","Asian",29,70
2015,5,"Male","Asian",50,70
2015,6,"Male","Asian",44,70
2015,7,"Male","Asian",24,70
2015,8,"Male","Asian",51,70
2015,9,"Male","Asian",35,70
2015,10,"Male","Asian",51,70
2015,11,"Male","Asian",26,70
2015,12,"Male","Asian",27,70
2016,1,"Male","Asian",37,70
2016,2,"Male","Asian",30,70
2016,3,"Male","Asian",41,70
2016,4,"Male","Asian",56,70
2016,5,"Male","Asian",47,70
2016,6,"Male","Asian",52,70
2016,7,"Male","Asian",51,70
2016,8,"Male","Asian",38,70
2016,9,"Male","Asian",35,70
2016,10,"Male","Asian",37,70
2016,11,"Male","Asian",29,70
2016,12,"Male","Asian",43,70
2017,1,"Male","Asian",38,70
2017,2,"Male","Asian",31,70
2017,3,"Male","Asian",43,70
2017,4,"Male","Asian",44,70
2017,5,"Male","Asian",42,70
2017,6,"Male","Asian",36,70
2017,7,"Male","Asian",42,70
2017,8,"Male","Asian",44,70
2017,9,"Male","Asian",44,70
2017,10,"Male","Asian",38,70
2017,11,"Male","Asian",46,70
2017,12,"Male","Asian",46,70
2018,1,"Male","Asian",39,70
2018,2,"Male","Asian",33,70
2018,3,"Male","Asian",44,70
2018,4,"Male","Asian",33,70
2018,5,"Male","Asian",37,70
2018,6,"Male","Asian",46,70
2018,7,"Male","Asian",41,70
2018,8,"Male","Asian",53,70
2018,9,"Male","Asian",30,70
2018,10,"Male","Asian",43,70
2018,11,"Male","Asian",43,70
2018,12,"Male","Asian",32,70
2019,1,"Male","Asian",37,70
2019,2,"Male","Asian",38,70
2019,3,"Male","Asian",49,70
2019,4,"Male","Asian",33,70
2019,5,"Male","Asian",39,70
2019,6,"Male","Asian",34,70
2019,7,"Male","Asian",57,70
2019,8,"Male","Asian",33,70
2019,9,"Male","Asian",47,70
2019,10,"Male","Asian",39,70
2019,11,"Male","Asian",36,70
2019,12,"Male","Asian",36,70
2020,1,"Male","Asian",43,70
2020,2,"Male","Asian",34,70
2020,3,"Male","Asian",43,70
2020,4,"Male","Asian",56,70
2020,5,"Male","Asian",68,70
2020,6,"Male","Asian",62,70
2020,7,"Male","Asian",86,70
2020,8,"Male","Asian",53,70
2020,9,"Male","Asian",52,70
2020,10,"Male","Asian",61,70
2020,11,"Male","Asian",54,70
2020,12,"Male","Asian",76,70
2010,8,"Male","Asian",39,75
2010,9,"Male","Asian",38,75
2010,10,"Male","Asian",49,75
2010,11,"Male","Asian",41,75
2010,12,"Male","Asian",34,75
2011,1,"Male","Asian",43,75
2011,2,"Male","Asian",38,75
2011,3,"Male","Asian",33,75
2011,4,"Male","Asian",41,75
2011,5,"Male","Asian",51,75
2011,6,"Male","Asian",33,75
2011,7,"Male","Asian",53,75
2011,8,"Male","Asian",39,75
2011,9,"Male","Asian",45,75
2011,10,"Male","Asian",41,75
2011,11,"Male","Asian",49,75
2011,12,"Male","Asian",41,75
2012,1,"Male","Asian",39,75
2012,2,"Male","Asian",35,75
2012,3,"Male","Asian",39,75
2012,4,"Male","Asian",35,75
2012,5,"Male","Asian",46,75
2012,6,"Male","Asian",42,75
2012,7,"Male","Asian",48,75
2012,8,"Male","Asian",42,75
2012,9,"Male","Asian",39,75
2012,10,"Male","Asian",37,75
2012,11,"Male","Asian",49,75
2012,12,"Male","Asian",33,75
2013,1,"Male","Asian",36,75
2013,2,"Male","Asian",50,75
2013,3,"Male","Asian",37,75
2013,4,"Male","Asian",40,75
2013,5,"Male","Asian",43,75
2013,6,"Male","Asian",46,75
2013,7,"Male","Asian",39,75
2013,8,"Male","Asian",37,75
2013,9,"Male","Asian",44,75
2013,10,"Male","Asian",37,75
2013,11,"Male","Asian",43,75
2013,12,"Male","Asian",40,75
2014,1,"Male","Asian",40,75
2014,2,"Male","Asian",45,75
2014,3,"Male","Asian",48,75
2014,4,"Male","Asian",36,75
2014,5,"Male","Asian",53,75
2014,6,"Male","Asian",55,75
2014,7,"Male","Asian",45,75
2014,8,"Male","Asian",60,75
2014,9,"Male","Asian",43,75
2014,10,"Male","Asian",49,75
2014,11,"Male","Asian",41,75
2014,12,"Male","Asian",36,75
2015,1,"Male","Asian",44,75
2015,2,"Male","Asian",37,75
2015,3,"Male","Asian",41,75
2015,4,"Male","Asian",49,75
2015,5,"Male","Asian",65,75
2015,6,"Male","Asian",65,75
2015,7,"Male","Asian",37,75
2015,8,"Male","Asian",63,75
2015,9,"Male","Asian",46,75
2015,10,"Male","Asian",46,75
2015,11,"Male","Asian",39,75
2015,12,"Male","Asian",34,75
2016,1,"Male","Asian",40,75
2016,2,"Male","Asian",38,75
2016,3,"Male","Asian",42,75
2016,4,"Male","Asian",37,75
2016,5,"Male","Asian",38,75
2016,6,"Male","Asian",54,75
2016,7,"Male","Asian",51,75
2016,8,"Male","Asian",40,75
2016,9,"Male","Asian",44,75
2016,10,"Male","Asian",41,75
2016,11,"Male","Asian",41,75
2016,12,"Male","Asian",54,75
2017,1,"Male","Asian",42,75
2017,2,"Male","Asian",38,75
2017,3,"Male","Asian",52,75
2017,4,"Male","Asian",43,75
2017,5,"Male","Asian",56,75
2017,6,"Male","Asian",49,75
2017,7,"Male","Asian",57,75
2017,8,"Male","Asian",49,75
2017,9,"Male","Asian",44,75
2017,10,"Male","Asian",55,75
2017,11,"Male","Asian",46,75
2017,12,"Male","Asian",47,75
2018,1,"Male","Asian",34,75
2018,2,"Male","Asian",29,75
2018,3,"Male","Asian",46,75
2018,4,"Male","Asian",56,75
2018,5,"Male","Asian",39,75
2018,6,"Male","Asian",43,75
2018,7,"Male","Asian",61,75
2018,8,"Male","Asian",51,75
2018,9,"Male","Asian",50,75
2018,10,"Male","Asian",47,75
2018,11,"Male","Asian",51,75
2018,12,"Male","Asian",47,75
2019,1,"Male","Asian",43,75
2019,2,"Male","Asian",41,75
2019,3,"Male","Asian",56,75
2019,4,"Male","Asian",42,75
2019,5,"Male","Asian",53,75
2019,6,"Male","Asian",47,75
2019,7,"Male","Asian",48,75
2019,8,"Male","Asian",35,75
2019,9,"Male","Asian",66,75
2019,10,"Male","Asian",50,75
2019,11,"Male","Asian",42,75
2019,12,"Male","Asian",46,75
2020,1,"Male","Asian",54,75
2020,2,"Male","Asian",37,75
2020,3,"Male","Asian",56,75
2020,4,"Male","Asian",44,75
2020,5,"Male","Asian",64,75
2020,6,"Male","Asian",57,75
2020,7,"Male","Asian",74,75
2020,8,"Male","Asian",70,75
2020,9,"Male","Asian",56,75
2020,10,"Male","Asian",55,75
2020,11,"Male","Asian",65,75
2020,12,"Male","Asian",63,75
2010,8,"Male","Asian",94,80
2010,9,"Male","Asian",92,80
2010,10,"Male","Asian",87,80
2010,11,"Male","Asian",85,80
2010,12,"Male","Asian",117,80
2011,1,"Male","Asian",110,80
2011,2,"Male","Asian",80,80
2011,3,"Male","Asian",105,80
2011,4,"Male","Asian",103,80
2011,5,"Male","Asian",104,80
2011,6,"Male","Asian",125,80
2011,7,"Male","Asian",116,80
2011,8,"Male","Asian",109,80
2011,9,"Male","Asian",102,80
2011,10,"Male","Asian",90,80
2011,11,"Male","Asian",103,80
2011,12,"Male","Asian",95,80
2012,1,"Male","Asian",88,80
2012,2,"Male","Asian",81,80
2012,3,"Male","Asian",94,80
2012,4,"Male","Asian",98,80
2012,5,"Male","Asian",110,80
2012,6,"Male","Asian",111,80
2012,7,"Male","Asian",122,80
2012,8,"Male","Asian",100,80
2012,9,"Male","Asian",102,80
2012,10,"Male","Asian",105,80
2012,11,"Male","Asian",105,80
2012,12,"Male","Asian",85,80
2013,1,"Male","Asian",102,80
2013,2,"Male","Asian",92,80
2013,3,"Male","Asian",108,80
2013,4,"Male","Asian",120,80
2013,5,"Male","Asian",114,80
2013,6,"Male","Asian",103,80
2013,7,"Male","Asian",126,80
2013,8,"Male","Asian",127,80
2013,9,"Male","Asian",108,80
2013,10,"Male","Asian",113,80
2013,11,"Male","Asian",110,80
2013,12,"Male","Asian",112,80
2014,1,"Male","Asian",102,80
2014,2,"Male","Asian",120,80
2014,3,"Male","Asian",109,80
2014,4,"Male","Asian",87,80
2014,5,"Male","Asian",108,80
2014,6,"Male","Asian",120,80
2014,7,"Male","Asian",105,80
2014,8,"Male","Asian",134,80
2014,9,"Male","Asian",88,80
2014,10,"Male","Asian",115,80
2014,11,"Male","Asian",89,80
2014,12,"Male","Asian",101,80
2015,1,"Male","Asian",125,80
2015,2,"Male","Asian",96,80
2015,3,"Male","Asian",104,80
2015,4,"Male","Asian",127,80
2015,5,"Male","Asian",132,80
2015,6,"Male","Asian",119,80
2015,7,"Male","Asian",141,80
2015,8,"Male","Asian",126,80
2015,9,"Male","Asian",113,80
2015,10,"Male","Asian",104,80
2015,11,"Male","Asian",109,80
2015,12,"Male","Asian",95,80
2016,1,"Male","Asian",129,80
2016,2,"Male","Asian",113,80
2016,3,"Male","Asian",116,80
2016,4,"Male","Asian",130,80
2016,5,"Male","Asian",114,80
2016,6,"Male","Asian",179,80
2016,7,"Male","Asian",152,80
2016,8,"Male","Asian",144,80
2016,9,"Male","Asian",110,80
2016,10,"Male","Asian",136,80
2016,11,"Male","Asian",95,80
2016,12,"Male","Asian",126,80
2017,1,"Male","Asian",125,80
2017,2,"Male","Asian",108,80
2017,3,"Male","Asian",111,80
2017,4,"Male","Asian",118,80
2017,5,"Male","Asian",117,80
2017,6,"Male","Asian",128,80
2017,7,"Male","Asian",141,80
2017,8,"Male","Asian",129,80
2017,9,"Male","Asian",122,80
2017,10,"Male","Asian",150,80
2017,11,"Male","Asian",120,80
2017,12,"Male","Asian",126,80
2018,1,"Male","Asian",118,80
2018,2,"Male","Asian",90,80
2018,3,"Male","Asian",103,80
2018,4,"Male","Asian",135,80
2018,5,"Male","Asian",137,80
2018,6,"Male","Asian",136,80
2018,7,"Male","Asian",136,80
2018,8,"Male","Asian",139,80
2018,9,"Male","Asian",131,80
2018,10,"Male","Asian",138,80
2018,11,"Male","Asian",142,80
2018,12,"Male","Asian",132,80
2019,1,"Male","Asian",128,80
2019,2,"Male","Asian",104,80
2019,3,"Male","Asian",115,80
2019,4,"Male","Asian",120,80
2019,5,"Male","Asian",129,80
2019,6,"Male","Asian",141,80
2019,7,"Male","Asian",143,80
2019,8,"Male","Asian",157,80
2019,9,"Male","Asian",125,80
2019,10,"Male","Asian",129,80
2019,11,"Male","Asian",131,80
2019,12,"Male","Asian",140,80
2020,1,"Male","Asian",119,80
2020,2,"Male","Asian",103,80
2020,3,"Male","Asian",160,80
2020,4,"Male","Asian",160,80
2020,5,"Male","Asian",187,80
2020,6,"Male","Asian",186,80
2020,7,"Male","Asian",161,80
2020,8,"Male","Asian",176,80
2020,9,"Male","Asian",153,80
2020,10,"Male","Asian",181,80
2020,11,"Male","Asian",149,80
2020,12,"Male","Asian",184,80
2010,8,"Male","Black",59,0
2010,9,"Male","Black",55,0
2010,10,"Male","Black",65,0
2010,11,"Male","Black",57,0
2010,12,"Male","Black",51,0
2011,1,"Male","Black",52,0
2011,2,"Male","Black",49,0
2011,3,"Male","Black",71,0
2011,4,"Male","Black",68,0
2011,5,"Male","Black",52,0
2011,6,"Male","Black",74,0
2011,7,"Male","Black",53,0
2011,8,"Male","Black",64,0
2011,9,"Male","Black",53,0
2011,10,"Male","Black",56,0
2011,11,"Male","Black",50,0
2011,12,"Male","Black",50,0
2012,1,"Male","Black",54,0
2012,2,"Male","Black",52,0
2012,3,"Male","Black",52,0
2012,4,"Male","Black",62,0
2012,5,"Male","Black",62,0
2012,6,"Male","Black",60,0
2012,7,"Male","Black",66,0
2012,8,"Male","Black",64,0
2012,9,"Male","Black",47,0
2012,10,"Male","Black",51,0
2012,11,"Male","Black",48,0
2012,12,"Male","Black",52,0
2013,1,"Male","Black",65,0
2013,2,"Male","Black",48,0
2013,3,"Male","Black",61,0
2013,4,"Male","Black",54,0
2013,5,"Male","Black",71,0
2013,6,"Male","Black",57,0
2013,7,"Male","Black",46,0
2013,8,"Male","Black",59,0
2013,9,"Male","Black",51,0
2013,10,"Male","Black",50,0
2013,11,"Male","Black",43,0
2013,12,"Male","Black",45,0
2014,1,"Male","Black",63,0
2014,2,"Male","Black",49,0
2014,3,"Male","Black",55,0
2014,4,"Male","Black",47,0
2014,5,"Male","Black",47,0
2014,6,"Male","Black",52,0
2014,7,"Male","Black",60,0
2014,8,"Male","Black",55,0
2014,9,"Male","Black",37,0
2014,10,"Male","Black",36,0
2014,11,"Male","Black",48,0
2014,12,"Male","Black",48,0
2015,1,"Male","Black",36,0
2015,2,"Male","Black",47,0
2015,3,"Male","Black",44,0
2015,4,"Male","Black",51,0
2015,5,"Male","Black",62,0
2015,6,"Male","Black",41,0
2015,7,"Male","Black",42,0
2015,8,"Male","Black",45,0
2015,9,"Male","Black",34,0
2015,10,"Male","Black",38,0
2015,11,"Male","Black",41,0
2015,12,"Male","Black",48,0
2016,1,"Male","Black",50,0
2016,2,"Male","Black",28,0
2016,3,"Male","Black",49,0
2016,4,"Male","Black",45,0
2016,5,"Male","Black",67,0
2016,6,"Male","Black",51,0
2016,7,"Male","Black",60,0
2016,8,"Male","Black",52,0
2016,9,"Male","Black",38,0
2016,10,"Male","Black",35,0
2016,11,"Male","Black",42,0
2016,12,"Male","Black",42,0
2017,1,"Male","Black",39,0
2017,2,"Male","Black",31,0
2017,3,"Male","Black",42,0
2017,4,"Male","Black",48,0
2017,5,"Male","Black",48,0
2017,6,"Male","Black",45,0
2017,7,"Male","Black",43,0
2017,8,"Male","Black",52,0
2017,9,"Male","Black",51,0
2017,10,"Male","Black",45,0
2017,11,"Male","Black",47,0
2017,12,"Male","Black",55,0
2018,1,"Male","Black",48,0
2018,2,"Male","Black",53,0
2018,3,"Male","Black",50,0
2018,4,"Male","Black",52,0
2018,5,"Male","Black",61,0
2018,6,"Male","Black",62,0
2018,7,"Male","Black",50,0
2018,8,"Male","Black",50,0
2018,9,"Male","Black",47,0
2018,10,"Male","Black",56,0
2018,11,"Male","Black",47,0
2018,12,"Male","Black",62,0
2019,1,"Male","Black",48,0
2019,2,"Male","Black",51,0
2019,3,"Male","Black",49,0
2019,4,"Male","Black",55,0
2019,5,"Male","Black",53,0
2019,6,"Male","Black",45,0
2019,7,"Male","Black",51,0
2019,8,"Male","Black",58,0
2019,9,"Male","Black",46,0
2019,10,"Male","Black",46,0
2019,11,"Male","Black",51,0
2019,12,"Male","Black",47,0
2020,1,"Male","Black",49,0
2020,2,"Male","Black",49,0
2020,3,"Male","Black",51,0
2020,4,"Male","Black",52,0
2020,5,"Male","Black",52,0
2020,6,"Male","Black",30,0
2020,7,"Male","Black",37,0
2020,8,"Male","Black",39,0
2020,9,"Male","Black",47,0
2020,10,"Male","Black",45,0
2020,11,"Male","Black",41,0
2020,12,"Male","Black",58,0
2010,8,"Male","Black",9,5
2010,9,"Male","Black",10,5
2010,10,"Male","Black",12,5
2010,11,"Male","Black",10,5
2010,12,"Male","Black",14,5
2011,1,"Male","Black",18,5
2011,2,"Male","Black",11,5
2011,3,"Male","Black",6,5
2011,4,"Male","Black",10,5
2011,5,"Male","Black",12,5
2011,6,"Male","Black",13,5
2011,7,"Male","Black",16,5
2011,8,"Male","Black",12,5
2011,9,"Male","Black",8,5
2011,10,"Male","Black",10,5
2011,11,"Male","Black",6,5
2011,12,"Male","Black",8,5
2012,1,"Male","Black",12,5
2012,2,"Male","Black",12,5
2012,3,"Male","Black",12,5
2012,4,"Male","Black",6,5
2012,5,"Male","Black",13,5
2012,6,"Male","Black",4,5
2012,7,"Male","Black",12,5
2012,8,"Male","Black",6,5
2012,9,"Male","Black",9,5
2012,10,"Male","Black",7,5
2012,11,"Male","Black",10,5
2012,12,"Male","Black",12,5
2013,1,"Male","Black",3,5
2013,2,"Male","Black",7,5
2013,3,"Male","Black",3,5
2013,4,"Male","Black",8,5
2013,5,"Male","Black",11,5
2013,6,"Male","Black",9,5
2013,7,"Male","Black",7,5
2013,8,"Male","Black",6,5
2013,9,"Male","Black",12,5
2013,10,"Male","Black",7,5
2013,11,"Male","Black",5,5
2013,12,"Male","Black",14,5
2014,1,"Male","Black",12,5
2014,2,"Male","Black",6,5
2014,3,"Male","Black",10,5
2014,4,"Male","Black",2,5
2014,5,"Male","Black",14,5
2014,6,"Male","Black",6,5
2014,7,"Male","Black",2,5
2014,8,"Male","Black",7,5
2014,9,"Male","Black",10,5
2014,10,"Male","Black",6,5
2014,11,"Male","Black",6,5
2014,12,"Male","Black",12,5
2015,1,"Male","Black",6,5
2015,2,"Male","Black",6,5
